"Plot Title: Deadwood_lvl"
"#","Date Time, GMT-08:00","Abs Pres, kPa (LGR S/N: 21367987, SEN S/N: 21367987)","Temp, °C (LGR S/N: 21367987, SEN S/N: 21367987)","Coupler Detached (LGR S/N: 21367987)","Coupler Attached (LGR S/N: 21367987)","Host Connected (LGR S/N: 21367987)","End Of File (LGR S/N: 21367987)"
7747,04/19/25 05:30:00 AM,103.596,7.381,,,,
7748,04/19/25 05:45:00 AM,103.581,7.381,,,,
7749,04/19/25 06:00:00 AM,103.549,7.280,,,,
7750,04/19/25 06:15:00 AM,103.534,7.280,,,,
7751,04/19/25 06:30:00 AM,103.549,7.280,,,,
7752,04/19/25 06:45:00 AM,103.577,7.179,,,,
7753,04/19/25 07:00:00 AM,103.577,7.179,,,,
7754,04/19/25 07:15:00 AM,103.562,7.179,,,,
7755,04/19/25 07:30:00 AM,103.592,7.179,,,,
7756,04/19/25 07:45:00 AM,103.592,7.179,,,,
7757,04/19/25 08:00:00 AM,103.607,7.179,,,,
7758,04/19/25 08:15:00 AM,103.653,7.179,,,,
7759,04/19/25 08:30:00 AM,103.622,7.179,,,,
7760,04/19/25 08:45:00 AM,103.622,7.179,,,,
7761,04/19/25 09:00:00 AM,103.622,7.179,,,,
7762,04/19/25 09:15:00 AM,103.624,7.280,,,,
7763,04/19/25 09:30:00 AM,103.639,7.280,,,,
7764,04/19/25 09:45:00 AM,103.596,7.381,,,,
7765,04/19/25 10:00:00 AM,103.598,7.481,,,,
7766,04/19/25 10:15:00 AM,103.585,7.582,,,,
7767,04/19/25 10:30:00 AM,103.572,7.682,,,,
7768,04/19/25 10:45:00 AM,103.544,7.782,,,,
7769,04/19/25 11:00:00 AM,103.546,7.882,,,,
7770,04/19/25 11:15:00 AM,103.563,7.983,,,,
7771,04/19/25 11:30:00 AM,103.565,8.082,,,,
7772,04/19/25 11:45:00 AM,103.569,8.282,,,,
7773,04/19/25 12:00:00 PM,103.588,8.481,,,,
7774,04/19/25 12:15:00 PM,103.577,8.680,,,,
7775,04/19/25 12:30:00 PM,103.624,8.779,,,,
7776,04/19/25 12:45:00 PM,103.641,8.879,,,,
7777,04/19/25 01:00:00 PM,103.659,8.978,,,,
7778,04/19/25 01:15:00 PM,103.645,9.077,,,,
7779,04/19/25 01:30:00 PM,103.661,9.077,,,,
7780,04/19/25 01:45:00 PM,103.647,9.176,,,,
7781,04/19/25 02:00:00 PM,103.602,9.176,,,,
7782,04/19/25 02:15:00 PM,103.604,9.275,,,,
7783,04/19/25 02:30:00 PM,103.604,9.275,,,,
7784,04/19/25 02:45:00 PM,103.606,9.373,,,,
7785,04/19/25 03:00:00 PM,103.591,9.373,,,,
7786,04/19/25 03:15:00 PM,103.606,9.373,,,,
7787,04/19/25 03:30:00 PM,103.589,9.275,,,,
7788,04/19/25 03:45:00 PM,103.589,9.275,,,,
7789,04/19/25 04:00:00 PM,103.604,9.275,,,,
7790,04/19/25 04:15:00 PM,103.604,9.275,,,,
7791,04/19/25 04:30:00 PM,103.587,9.176,,,,
7792,04/19/25 04:45:00 PM,103.617,9.176,,,,
7793,04/19/25 05:00:00 PM,103.617,9.176,,,,
7794,04/19/25 05:15:00 PM,103.630,9.077,,,,
7795,04/19/25 05:30:00 PM,103.615,9.077,,,,
7796,04/19/25 05:45:00 PM,103.615,9.077,,,,
7797,04/19/25 06:00:00 PM,103.613,8.978,,,,
7798,04/19/25 06:15:00 PM,103.613,8.978,,,,
7799,04/19/25 06:30:00 PM,103.596,8.879,,,,
7800,04/19/25 06:45:00 PM,103.611,8.879,,,,
7801,04/19/25 07:00:00 PM,103.579,8.779,,,,
7802,04/19/25 07:15:00 PM,103.639,8.779,,,,
7803,04/19/25 07:30:00 PM,103.637,8.680,,,,
7804,04/19/25 07:45:00 PM,103.637,8.680,,,,
7805,04/19/25 08:00:00 PM,103.637,8.680,,,,
7806,04/19/25 08:15:00 PM,103.681,8.581,,,,
7807,04/19/25 08:30:00 PM,103.666,8.581,,,,
7808,04/19/25 08:45:00 PM,103.664,8.481,,,,
7809,04/19/25 09:00:00 PM,103.664,8.481,,,,
7810,04/19/25 09:15:00 PM,103.664,8.481,,,,
7811,04/19/25 09:30:00 PM,103.677,8.382,,,,
7812,04/19/25 09:45:00 PM,103.662,8.382,,,,
7813,04/19/25 10:00:00 PM,103.675,8.282,,,,
7814,04/19/25 10:15:00 PM,103.675,8.282,,,,
7815,04/19/25 10:30:00 PM,103.673,8.182,,,,
7816,04/19/25 10:45:00 PM,103.640,8.082,,,,
7817,04/19/25 11:00:00 PM,103.671,8.082,,,,
7818,04/19/25 11:15:00 PM,103.684,7.983,,,,
7819,04/19/25 11:30:00 PM,103.684,7.983,,,,
7820,04/19/25 11:45:00 PM,103.667,7.882,,,,
7821,04/20/25 12:00:00 AM,103.651,7.882,,,,
7822,04/20/25 12:15:00 AM,103.665,7.782,,,,
7823,04/20/25 12:30:00 AM,103.665,7.782,,,,
7824,04/20/25 12:45:00 AM,103.678,7.682,,,,
7825,04/20/25 01:00:00 AM,103.678,7.682,,,,
7826,04/20/25 01:15:00 AM,103.676,7.582,,,,
7827,04/20/25 01:30:00 AM,103.661,7.582,,,,
7828,04/20/25 01:45:00 AM,103.643,7.481,,,,
7829,04/20/25 02:00:00 AM,103.628,7.481,,,,
7830,04/20/25 02:15:00 AM,103.643,7.481,,,,
7831,04/20/25 02:30:00 AM,103.643,7.481,,,,
7832,04/20/25 02:45:00 AM,103.611,7.381,,,,
7833,04/20/25 03:00:00 AM,103.672,7.381,,,,
7834,04/20/25 03:15:00 AM,103.626,7.381,,,,
7835,04/20/25 03:30:00 AM,103.611,7.381,,,,
7836,04/20/25 03:45:00 AM,103.626,7.381,,,,
7837,04/20/25 04:00:00 AM,103.655,7.280,,,,
7838,04/20/25 04:15:00 AM,103.624,7.280,,,,
7839,04/20/25 04:30:00 AM,103.655,7.280,,,,
7840,04/20/25 04:45:00 AM,103.639,7.280,,,,
7841,04/20/25 05:00:00 AM,103.624,7.280,,,,
7842,04/20/25 05:15:00 AM,103.624,7.280,,,,
7843,04/20/25 05:30:00 AM,103.639,7.280,,,,
7844,04/20/25 05:45:00 AM,103.637,7.179,,,,
7845,04/20/25 06:00:00 AM,103.637,7.179,,,,
7846,04/20/25 06:15:00 AM,103.637,7.179,,,,
7847,04/20/25 06:30:00 AM,103.622,7.179,,,,
7848,04/20/25 06:45:00 AM,103.622,7.179,,,,
7849,04/20/25 07:00:00 AM,103.622,7.179,,,,
7850,04/20/25 07:15:00 AM,103.607,7.179,,,,
7851,04/20/25 07:30:00 AM,103.637,7.179,,,,
7852,04/20/25 07:45:00 AM,103.592,7.179,,,,
7853,04/20/25 08:00:00 AM,103.562,7.179,,,,
7854,04/20/25 08:15:00 AM,103.547,7.179,,,,
7855,04/20/25 08:30:00 AM,103.562,7.179,,,,
7856,04/20/25 08:45:00 AM,103.564,7.280,,,,
7857,04/20/25 09:00:00 AM,103.549,7.280,,,,
7858,04/20/25 09:15:00 AM,103.551,7.381,,,,
7859,04/20/25 09:30:00 AM,103.566,7.381,,,,
7860,04/20/25 09:45:00 AM,103.538,7.481,,,,
7861,04/20/25 10:00:00 AM,103.523,7.481,,,,
7862,04/20/25 10:15:00 AM,103.540,7.582,,,,
7863,04/20/25 10:30:00 AM,103.555,7.582,,,,
7864,04/20/25 10:45:00 AM,103.511,7.682,,,,
7865,04/20/25 11:00:00 AM,103.513,7.782,,,,
7866,04/20/25 11:15:00 AM,103.500,7.882,,,,
7867,04/20/25 11:30:00 AM,103.472,7.983,,,,
7868,04/20/25 11:45:00 AM,103.474,8.082,,,,
7869,04/20/25 12:00:00 PM,103.476,8.182,,,,
7870,04/20/25 12:15:00 PM,103.478,8.282,,,,
7871,04/20/25 12:30:00 PM,103.448,8.282,,,,
7872,04/20/25 12:45:00 PM,103.465,8.382,,,,
7873,04/20/25 01:00:00 PM,103.480,8.382,,,,
7874,04/20/25 01:15:00 PM,103.465,8.382,,,,
7875,04/20/25 01:30:00 PM,103.497,8.481,,,,
7876,04/20/25 01:45:00 PM,103.482,8.481,,,,
7877,04/20/25 02:00:00 PM,103.467,8.481,,,,
7878,04/20/25 02:15:00 PM,103.469,8.581,,,,
7879,04/20/25 02:30:00 PM,103.469,8.581,,,,
7880,04/20/25 02:45:00 PM,103.454,8.581,,,,
7881,04/20/25 03:00:00 PM,103.408,8.581,,,,
7882,04/20/25 03:15:00 PM,103.426,8.680,,,,
7883,04/20/25 03:30:00 PM,103.382,8.779,,,,
7884,04/20/25 03:45:00 PM,103.382,8.779,,,,
7885,04/20/25 04:00:00 PM,103.397,8.779,,,,
7886,04/20/25 04:15:00 PM,103.428,8.779,,,,
7887,04/20/25 04:30:00 PM,103.443,8.779,,,,
7888,04/20/25 04:45:00 PM,103.428,8.779,,,,
7889,04/20/25 05:00:00 PM,103.413,8.779,,,,
7890,04/20/25 05:15:00 PM,103.413,8.779,,,,
7891,04/20/25 05:30:00 PM,103.426,8.680,,,,
7892,04/20/25 05:45:00 PM,103.426,8.680,,,,
7893,04/20/25 06:00:00 PM,103.408,8.581,,,,
7894,04/20/25 06:15:00 PM,103.437,8.481,,,,
7895,04/20/25 06:30:00 PM,103.437,8.481,,,,
7896,04/20/25 06:45:00 PM,103.450,8.382,,,,
7897,04/20/25 07:00:00 PM,103.450,8.382,,,,
7898,04/20/25 07:15:00 PM,103.463,8.282,,,,
7899,04/20/25 07:30:00 PM,103.521,8.182,,,,
7900,04/20/25 07:45:00 PM,103.521,8.182,,,,
7901,04/20/25 08:00:00 PM,103.550,8.082,,,,
7902,04/20/25 08:15:00 PM,103.565,8.082,,,,
7903,04/20/25 08:30:00 PM,103.565,8.082,,,,
7904,04/20/25 08:45:00 PM,103.578,7.983,,,,
7905,04/20/25 09:00:00 PM,103.593,7.983,,,,
7906,04/20/25 09:15:00 PM,103.576,7.882,,,,
7907,04/20/25 09:30:00 PM,103.606,7.882,,,,
7908,04/20/25 09:45:00 PM,103.589,7.782,,,,
7909,04/20/25 10:00:00 PM,103.619,7.782,,,,
7910,04/20/25 10:15:00 PM,103.634,7.782,,,,
7911,04/20/25 10:30:00 PM,103.617,7.682,,,,
7912,04/20/25 10:45:00 PM,103.647,7.682,,,,
7913,04/20/25 11:00:00 PM,103.630,7.582,,,,
7914,04/20/25 11:15:00 PM,103.676,7.582,,,,
7915,04/20/25 11:30:00 PM,103.674,7.481,,,,
7916,04/20/25 11:45:00 PM,103.643,7.481,,,,
7917,04/21/25 12:00:00 AM,103.687,7.381,,,,
7918,04/21/25 12:15:00 AM,103.657,7.381,,,,
7919,04/21/25 12:30:00 AM,103.685,7.280,,,,
7920,04/21/25 12:45:00 AM,103.700,7.280,,,,
7921,04/21/25 01:00:00 AM,103.698,7.179,,,,
7922,04/21/25 01:15:00 AM,103.698,7.179,,,,
7923,04/21/25 01:30:00 AM,103.711,7.079,,,,
7924,04/21/25 01:45:00 AM,103.711,7.079,,,,
7925,04/21/25 02:00:00 AM,103.694,6.978,,,,
7926,04/21/25 02:15:00 AM,103.707,6.877,,,,
7927,04/21/25 02:30:00 AM,103.722,6.877,,,,
7928,04/21/25 02:45:00 AM,103.705,6.775,,,,
7929,04/21/25 03:00:00 AM,103.720,6.775,,,,
7930,04/21/25 03:15:00 AM,103.733,6.674,,,,
7931,04/21/25 03:30:00 AM,103.748,6.674,,,,
7932,04/21/25 03:45:00 AM,103.716,6.573,,,,
7933,04/21/25 04:00:00 AM,103.746,6.573,,,,
7934,04/21/25 04:15:00 AM,103.760,6.471,,,,
7935,04/21/25 04:30:00 AM,103.729,6.471,,,,
7936,04/21/25 04:45:00 AM,103.712,6.370,,,,
7937,04/21/25 05:00:00 AM,103.773,6.370,,,,
7938,04/21/25 05:15:00 AM,103.758,6.370,,,,
7939,04/21/25 05:30:00 AM,103.801,6.268,,,,
7940,04/21/25 05:45:00 AM,103.786,6.268,,,,
7941,04/21/25 06:00:00 AM,103.784,6.166,,,,
7942,04/21/25 06:15:00 AM,103.784,6.166,,,,
7943,04/21/25 06:30:00 AM,103.784,6.166,,,,
7944,04/21/25 06:45:00 AM,103.799,6.166,,,,
7945,04/21/25 07:00:00 AM,103.814,6.166,,,,
7946,04/21/25 07:15:00 AM,103.799,6.166,,,,
7947,04/21/25 07:30:00 AM,103.799,6.166,,,,
7948,04/21/25 07:45:00 AM,103.799,6.166,,,,
7949,04/21/25 08:00:00 AM,103.799,6.166,,,,
7950,04/21/25 08:15:00 AM,103.801,6.268,,,,
7951,04/21/25 08:30:00 AM,103.801,6.268,,,,
7952,04/21/25 08:45:00 AM,103.803,6.370,,,,
7953,04/21/25 09:00:00 AM,103.803,6.370,,,,
7954,04/21/25 09:15:00 AM,103.820,6.471,,,,
7955,04/21/25 09:30:00 AM,103.777,6.573,,,,
7956,04/21/25 09:45:00 AM,103.762,6.573,,,,
7957,04/21/25 10:00:00 AM,103.811,6.775,,,,
7958,04/21/25 10:15:00 AM,103.783,6.877,,,,
7959,04/21/25 10:30:00 AM,103.815,6.978,,,,
7960,04/21/25 10:45:00 AM,103.787,7.079,,,,
7961,04/21/25 11:00:00 AM,103.791,7.280,,,,
7962,04/21/25 11:15:00 AM,103.795,7.481,,,,
7963,04/21/25 11:30:00 AM,103.768,7.682,,,,
7964,04/21/25 11:45:00 AM,103.803,7.882,,,,
7965,04/21/25 12:00:00 PM,103.746,8.082,,,,
7966,04/21/25 12:15:00 PM,103.765,8.282,,,,
7967,04/21/25 12:30:00 PM,103.752,8.382,,,,
7968,04/21/25 12:45:00 PM,103.724,8.481,,,,
7969,04/21/25 01:00:00 PM,103.741,8.581,,,,
7970,04/21/25 01:15:00 PM,103.728,8.680,,,,
7971,04/21/25 01:30:00 PM,103.743,8.680,,,,
7972,04/21/25 01:45:00 PM,103.743,8.680,,,,
7973,04/21/25 02:00:00 PM,103.758,8.680,,,,
7974,04/21/25 02:15:00 PM,103.743,8.680,,,,
7975,04/21/25 02:30:00 PM,103.728,8.680,,,,
7976,04/21/25 02:45:00 PM,103.713,8.680,,,,
7977,04/21/25 03:00:00 PM,103.715,8.779,,,,
7978,04/21/25 03:15:00 PM,103.685,8.779,,,,
7979,04/21/25 03:30:00 PM,103.672,8.879,,,,
7980,04/21/25 03:45:00 PM,103.672,8.879,,,,
7981,04/21/25 04:00:00 PM,103.657,8.879,,,,
7982,04/21/25 04:15:00 PM,103.657,8.879,,,,
7983,04/21/25 04:30:00 PM,103.672,8.879,,,,
7984,04/21/25 04:45:00 PM,103.654,8.779,,,,
7985,04/21/25 05:00:00 PM,103.685,8.779,,,,
7986,04/21/25 05:15:00 PM,103.670,8.779,,,,
7987,04/21/25 05:30:00 PM,103.668,8.680,,,,
7988,04/21/25 05:45:00 PM,103.683,8.680,,,,
7989,04/21/25 06:00:00 PM,103.668,8.680,,,,
7990,04/21/25 06:15:00 PM,103.620,8.581,,,,
7991,04/21/25 06:30:00 PM,103.650,8.581,,,,
7992,04/21/25 06:45:00 PM,103.679,8.481,,,,
7993,04/21/25 07:00:00 PM,103.648,8.481,,,,
7994,04/21/25 07:15:00 PM,103.707,8.382,,,,
7995,04/21/25 07:30:00 PM,103.707,8.382,,,,
7996,04/21/25 07:45:00 PM,103.720,8.282,,,,
7997,04/21/25 08:00:00 PM,103.720,8.282,,,,
7998,04/21/25 08:15:00 PM,103.750,8.282,,,,
7999,04/21/25 08:30:00 PM,103.748,8.182,,,,
8000,04/21/25 08:45:00 PM,103.763,8.182,,,,
8001,04/21/25 09:00:00 PM,103.761,8.082,,,,
8002,04/21/25 09:15:00 PM,103.746,8.082,,,,
8003,04/21/25 09:30:00 PM,103.761,8.082,,,,
8004,04/21/25 09:45:00 PM,103.759,7.983,,,,
8005,04/21/25 10:00:00 PM,103.759,7.983,,,,
8006,04/21/25 10:15:00 PM,103.772,7.882,,,,
8007,04/21/25 10:30:00 PM,103.742,7.882,,,,
8008,04/21/25 10:45:00 PM,103.770,7.782,,,,
8009,04/21/25 11:00:00 PM,103.770,7.782,,,,
8010,04/21/25 11:15:00 PM,103.799,7.682,,,,
8011,04/21/25 11:30:00 PM,103.797,7.582,,,,
8012,04/21/25 11:45:00 PM,103.812,7.582,,,,
8013,04/22/25 12:00:00 AM,103.825,7.481,,,,
8014,04/22/25 12:15:00 AM,103.825,7.481,,,,
8015,04/22/25 12:30:00 AM,103.808,7.381,,,,
8016,04/22/25 12:45:00 AM,103.791,7.280,,,,
8017,04/22/25 01:00:00 AM,103.806,7.280,,,,
8018,04/22/25 01:15:00 AM,103.789,7.179,,,,
8019,04/22/25 01:30:00 AM,103.802,7.079,,,,
8020,04/22/25 01:45:00 AM,103.832,7.079,,,,
8021,04/22/25 02:00:00 AM,103.845,6.978,,,,
8022,04/22/25 02:15:00 AM,103.800,6.978,,,,
8023,04/22/25 02:30:00 AM,103.798,6.877,,,,
8024,04/22/25 02:45:00 AM,103.828,6.877,,,,
8025,04/22/25 03:00:00 AM,103.811,6.775,,,,
8026,04/22/25 03:15:00 AM,103.811,6.775,,,,
8027,04/22/25 03:30:00 AM,103.841,6.775,,,,
8028,04/22/25 03:45:00 AM,103.824,6.674,,,,
8029,04/22/25 04:00:00 AM,103.824,6.674,,,,
8030,04/22/25 04:15:00 AM,103.824,6.674,,,,
8031,04/22/25 04:30:00 AM,103.822,6.573,,,,
8032,04/22/25 04:45:00 AM,103.807,6.573,,,,
8033,04/22/25 05:00:00 AM,103.807,6.573,,,,
8034,04/22/25 05:15:00 AM,103.835,6.471,,,,
8035,04/22/25 05:30:00 AM,103.820,6.471,,,,
8036,04/22/25 05:45:00 AM,103.820,6.471,,,,
8037,04/22/25 06:00:00 AM,103.803,6.370,,,,
8038,04/22/25 06:15:00 AM,103.818,6.370,,,,
8039,04/22/25 06:30:00 AM,103.801,6.268,,,,
8040,04/22/25 06:45:00 AM,103.816,6.268,,,,
8041,04/22/25 07:00:00 AM,103.816,6.268,,,,
8042,04/22/25 07:15:00 AM,103.831,6.268,,,,
8043,04/22/25 07:30:00 AM,103.818,6.370,,,,
8044,04/22/25 07:45:00 AM,103.788,6.370,,,,
8045,04/22/25 08:00:00 AM,103.788,6.370,,,,
8046,04/22/25 08:15:00 AM,103.788,6.370,,,,
8047,04/22/25 08:30:00 AM,103.775,6.471,,,,
8048,04/22/25 08:45:00 AM,103.805,6.471,,,,
8049,04/22/25 09:00:00 AM,103.762,6.573,,,,
8050,04/22/25 09:15:00 AM,103.748,6.674,,,,
8051,04/22/25 09:30:00 AM,103.764,6.674,,,,
8052,04/22/25 09:45:00 AM,103.766,6.775,,,,
8053,04/22/25 10:00:00 AM,103.752,6.877,,,,
8054,04/22/25 10:15:00 AM,103.772,7.079,,,,
8055,04/22/25 10:30:00 AM,103.713,7.179,,,,
8056,04/22/25 10:45:00 AM,103.717,7.381,,,,
8057,04/22/25 11:00:00 AM,103.704,7.481,,,,
8058,04/22/25 11:15:00 AM,103.693,7.682,,,,
8059,04/22/25 11:30:00 AM,103.669,7.983,,,,
8060,04/22/25 11:45:00 AM,103.673,8.182,,,,
8061,04/22/25 12:00:00 PM,103.631,8.382,,,,
8062,04/22/25 12:15:00 PM,103.635,8.581,,,,
8063,04/22/25 12:30:00 PM,103.622,8.680,,,,
8064,04/22/25 12:45:00 PM,103.641,8.879,,,,
8065,04/22/25 01:00:00 PM,103.628,8.978,,,,
8066,04/22/25 01:15:00 PM,103.613,8.978,,,,
8067,04/22/25 01:30:00 PM,103.630,9.077,,,,
8068,04/22/25 01:45:00 PM,103.632,9.176,,,,
8069,04/22/25 02:00:00 PM,103.615,9.077,,,,
8070,04/22/25 02:15:00 PM,103.572,9.176,,,,
8071,04/22/25 02:30:00 PM,103.557,9.176,,,,
8072,04/22/25 02:45:00 PM,103.528,9.275,,,,
8073,04/22/25 03:00:00 PM,103.544,9.275,,,,
8074,04/22/25 03:15:00 PM,103.544,9.275,,,,
8075,04/22/25 03:30:00 PM,103.528,9.275,,,,
8076,04/22/25 03:45:00 PM,103.498,9.275,,,,
8077,04/22/25 04:00:00 PM,103.513,9.275,,,,
8078,04/22/25 04:15:00 PM,103.513,9.275,,,,
8079,04/22/25 04:30:00 PM,103.468,9.275,,,,
8080,04/22/25 04:45:00 PM,103.453,9.275,,,,
8081,04/22/25 05:00:00 PM,103.466,9.176,,,,
8082,04/22/25 05:15:00 PM,103.451,9.176,,,,
8083,04/22/25 05:30:00 PM,103.421,9.176,,,,
8084,04/22/25 05:45:00 PM,103.403,9.077,,,,
8085,04/22/25 06:00:00 PM,103.403,9.077,,,,
8086,04/22/25 06:15:00 PM,103.401,8.978,,,,
8087,04/22/25 06:30:00 PM,103.401,8.978,,,,
8088,04/22/25 06:45:00 PM,103.384,8.879,,,,
8089,04/22/25 07:00:00 PM,103.384,8.879,,,,
8090,04/22/25 07:15:00 PM,103.382,8.779,,,,
8091,04/22/25 07:30:00 PM,103.395,8.680,,,,
8092,04/22/25 07:45:00 PM,103.410,8.680,,,,
8093,04/22/25 08:00:00 PM,103.393,8.581,,,,
8094,04/22/25 08:15:00 PM,103.437,8.481,,,,
8095,04/22/25 08:30:00 PM,103.422,8.481,,,,
8096,04/22/25 08:45:00 PM,103.435,8.382,,,,
8097,04/22/25 09:00:00 PM,103.433,8.282,,,,
8098,04/22/25 09:15:00 PM,103.431,8.182,,,,
8099,04/22/25 09:30:00 PM,103.446,8.182,,,,
8100,04/22/25 09:45:00 PM,103.459,8.082,,,,
8101,04/22/25 10:00:00 PM,103.457,7.983,,,,
8102,04/22/25 10:15:00 PM,103.455,7.882,,,,
8103,04/22/25 10:30:00 PM,103.440,7.882,,,,
8104,04/22/25 10:45:00 PM,103.453,7.782,,,,
8105,04/22/25 11:00:00 PM,103.451,7.682,,,,
8106,04/22/25 11:15:00 PM,103.451,7.682,,,,
8107,04/22/25 11:30:00 PM,103.434,7.582,,,,
8108,04/22/25 11:45:00 PM,103.432,7.481,,,,
8109,04/23/25 12:00:00 AM,103.432,7.481,,,,
8110,04/23/25 12:15:00 AM,103.445,7.381,,,,
8111,04/23/25 12:30:00 AM,103.413,7.280,,,,
8112,04/23/25 12:45:00 AM,103.428,7.280,,,,
8113,04/23/25 01:00:00 AM,103.380,7.179,,,,
8114,04/23/25 01:15:00 AM,103.409,7.079,,,,
8115,04/23/25 01:30:00 AM,103.409,7.079,,,,
8116,04/23/25 01:45:00 AM,103.392,6.978,,,,
8117,04/23/25 02:00:00 AM,103.392,6.978,,,,
8118,04/23/25 02:15:00 AM,103.390,6.877,,,,
8119,04/23/25 02:30:00 AM,103.390,6.877,,,,
8120,04/23/25 02:45:00 AM,103.403,6.775,,,,
8121,04/23/25 03:00:00 AM,103.386,6.674,,,,
8122,04/23/25 03:15:00 AM,103.386,6.674,,,,
8123,04/23/25 03:30:00 AM,103.353,6.573,,,,
8124,04/23/25 03:45:00 AM,103.353,6.573,,,,
8125,04/23/25 04:00:00 AM,103.397,6.471,,,,
8126,04/23/25 04:15:00 AM,103.367,6.471,,,,
8127,04/23/25 04:30:00 AM,103.365,6.370,,,,
8128,04/23/25 04:45:00 AM,103.395,6.370,,,,
8129,04/23/25 05:00:00 AM,103.363,6.268,,,,
8130,04/23/25 05:15:00 AM,103.363,6.268,,,,
8131,04/23/25 05:30:00 AM,103.361,6.166,,,,
8132,04/23/25 05:45:00 AM,103.345,6.166,,,,
8133,04/23/25 06:00:00 AM,103.374,6.064,,,,
8134,04/23/25 06:15:00 AM,103.374,6.064,,,,
8135,04/23/25 06:30:00 AM,103.374,6.064,,,,
8136,04/23/25 06:45:00 AM,103.374,6.064,,,,
8137,04/23/25 07:00:00 AM,103.374,6.064,,,,
8138,04/23/25 07:15:00 AM,103.389,6.064,,,,
8139,04/23/25 07:30:00 AM,103.374,6.064,,,,
8140,04/23/25 07:45:00 AM,103.343,6.064,,,,
8141,04/23/25 08:00:00 AM,103.328,6.064,,,,
8142,04/23/25 08:15:00 AM,103.315,6.166,,,,
8143,04/23/25 08:30:00 AM,103.300,6.166,,,,
8144,04/23/25 08:45:00 AM,103.317,6.268,,,,
8145,04/23/25 09:00:00 AM,103.319,6.370,,,,
8146,04/23/25 09:15:00 AM,103.291,6.471,,,,
8147,04/23/25 09:30:00 AM,103.293,6.573,,,,
8148,04/23/25 09:45:00 AM,103.280,6.674,,,,
8149,04/23/25 10:00:00 AM,103.282,6.775,,,,
8150,04/23/25 10:15:00 AM,103.238,6.877,,,,
8151,04/23/25 10:30:00 AM,103.242,7.079,,,,
8152,04/23/25 10:45:00 AM,103.262,7.280,,,,
8153,04/23/25 11:00:00 AM,103.220,7.481,,,,
8154,04/23/25 11:15:00 AM,103.224,7.682,,,,
8155,04/23/25 11:30:00 AM,103.198,7.882,,,,
8156,04/23/25 11:45:00 AM,103.159,8.182,,,,
8157,04/23/25 12:00:00 PM,103.163,8.382,,,,
8158,04/23/25 12:15:00 PM,103.153,8.680,,,,
8159,04/23/25 12:30:00 PM,103.127,8.879,,,,
8160,04/23/25 12:45:00 PM,103.116,9.077,,,,
8161,04/23/25 01:00:00 PM,103.118,9.176,,,,
8162,04/23/25 01:15:00 PM,103.122,9.373,,,,
8163,04/23/25 01:30:00 PM,103.094,9.472,,,,
8164,04/23/25 01:45:00 PM,103.094,9.472,,,,
8165,04/23/25 02:00:00 PM,103.079,9.472,,,,
8166,04/23/25 02:15:00 PM,103.077,9.373,,,,
8167,04/23/25 02:30:00 PM,103.058,9.176,,,,
8168,04/23/25 02:45:00 PM,103.042,9.176,,,,
8169,04/23/25 03:00:00 PM,103.040,9.077,,,,
8170,04/23/25 03:15:00 PM,103.008,8.978,,,,
8171,04/23/25 03:30:00 PM,103.010,9.077,,,,
8172,04/23/25 03:45:00 PM,103.010,9.077,,,,
8173,04/23/25 04:00:00 PM,102.965,9.077,,,,
8174,04/23/25 04:15:00 PM,102.980,9.077,,,,
8175,04/23/25 04:30:00 PM,102.995,9.077,,,,
8176,04/23/25 04:45:00 PM,102.980,9.077,,,,
8177,04/23/25 05:00:00 PM,102.963,8.978,,,,
8178,04/23/25 05:15:00 PM,102.978,8.978,,,,
8179,04/23/25 05:30:00 PM,102.978,8.978,,,,
8180,04/23/25 05:45:00 PM,102.933,8.978,,,,
8181,04/23/25 06:00:00 PM,102.933,8.978,,,,
8182,04/23/25 06:15:00 PM,102.917,8.978,,,,
8183,04/23/25 06:30:00 PM,102.917,8.978,,,,
8184,04/23/25 06:45:00 PM,102.900,8.879,,,,
8185,04/23/25 07:00:00 PM,102.915,8.879,,,,
8186,04/23/25 07:15:00 PM,102.868,8.779,,,,
8187,04/23/25 07:30:00 PM,102.898,8.779,,,,
8188,04/23/25 07:45:00 PM,102.911,8.680,,,,
8189,04/23/25 08:00:00 PM,102.925,8.581,,,,
8190,04/23/25 08:15:00 PM,102.925,8.581,,,,
8191,04/23/25 08:30:00 PM,102.907,8.481,,,,
8192,04/23/25 08:45:00 PM,102.923,8.481,,,,
8193,04/23/25 09:00:00 PM,102.951,8.382,,,,
8194,04/23/25 09:15:00 PM,102.934,8.282,,,,
8195,04/23/25 09:30:00 PM,102.934,8.282,,,,
8196,04/23/25 09:45:00 PM,102.962,8.182,,,,
8197,04/23/25 10:00:00 PM,102.945,8.082,,,,
8198,04/23/25 10:15:00 PM,102.960,8.082,,,,
8199,04/23/25 10:30:00 PM,102.958,7.983,,,,
8200,04/23/25 10:45:00 PM,102.971,7.882,,,,
8201,04/23/25 11:00:00 PM,102.971,7.882,,,,
8202,04/23/25 11:15:00 PM,102.969,7.782,,,,
8203,04/23/25 11:30:00 PM,102.982,7.682,,,,
8204,04/23/25 11:45:00 PM,102.965,7.582,,,,
8205,04/24/25 12:00:00 AM,102.995,7.582,,,,
8206,04/24/25 12:15:00 AM,102.963,7.481,,,,
